scenario_id,sim_time_s,time,ai_requested_c,applied_c,baseline_c,status,reason
1,6200.0,01:43:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6210.0,01:43:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6220.0,01:43:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6230.0,01:43:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6240.0,01:44:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6250.0,01:44:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6260.0,01:44:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6270.0,01:44:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6280.0,01:44:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6290.0,01:44:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6300.0,01:45:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6310.0,01:45:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6320.0,01:45:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6330.0,01:45:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6340.0,01:45:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6350.0,01:45:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6360.0,01:46:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6370.0,01:46:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6380.0,01:46:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6390.0,01:46:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6400.0,01:46:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6410.0,01:46:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6420.0,01:47:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6430.0,01:47:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6440.0,01:47:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6450.0,01:47:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6460.0,01:47:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6470.0,01:47:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6480.0,01:48:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6490.0,01:48:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6500.0,01:48:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6510.0,01:48:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6520.0,01:48:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6530.0,01:48:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6540.0,01:49:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6550.0,01:49:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6560.0,01:49:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6570.0,01:49:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6580.0,01:49:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6590.0,01:49:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6600.0,01:50:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6610.0,01:50:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6620.0,01:50:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6630.0,01:50:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6640.0,01:50:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6650.0,01:50:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6660.0,01:51:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6670.0,01:51:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6680.0,01:51:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6690.0,01:51:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6700.0,01:51:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6710.0,01:51:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6720.0,01:52:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6730.0,01:52:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6740.0,01:52:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6750.0,01:52:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6760.0,01:52:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6770.0,01:52:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6780.0,01:53:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6790.0,01:53:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6800.0,01:53:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6810.0,01:53:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6820.0,01:53:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6830.0,01:53:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6840.0,01:54:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6850.0,01:54:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6860.0,01:54:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6870.0,01:54:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6880.0,01:54:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6890.0,01:54:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6900.0,01:55:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6910.0,01:55:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6920.0,01:55:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6930.0,01:55:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6940.0,01:55:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6950.0,01:55:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6960.0,01:56:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6970.0,01:56:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6980.0,01:56:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,6990.0,01:56:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7000.0,01:56:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7010.0,01:56:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7020.0,01:57:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7030.0,01:57:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7040.0,01:57:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7050.0,01:57:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7060.0,01:57:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7070.0,01:57:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7080.0,01:58:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7090.0,01:58:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7100.0,01:58:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7110.0,01:58:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7120.0,01:58:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7130.0,01:58:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7140.0,01:59:00,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7150.0,01:59:10,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7160.0,01:59:20,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7170.0,01:59:30,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7180.0,01:59:40,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
1,7190.0,01:59:50,26.0,26.0,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6200.0,01:43:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6210.0,01:43:30,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6220.0,01:43:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6230.0,01:43:50,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6240.0,01:44:00,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6250.0,01:44:10,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6260.0,01:44:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6270.0,01:44:30,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6280.0,01:44:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6290.0,01:44:50,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6300.0,01:45:00,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6310.0,01:45:10,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6320.0,01:45:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6330.0,01:45:30,25.5,26.0,22.5,RATE_LIMITED,Rate limited: Jump of 1.00°C clamped to 0.5°C step
2,6340.0,01:45:40,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (10.0s / 60s, 50.0s remaining)"
2,6350.0,01:45:50,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (20.0s / 60s, 40.0s remaining)"
2,6360.0,01:46:00,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (30.0s / 60s, 30.0s remaining)"
2,6370.0,01:46:10,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (40.0s / 60s, 20.0s remaining)"
2,6380.0,01:46:20,26.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (50.0s / 60s, 10.0s remaining)"
2,6390.0,01:46:30,26.5,26.5,22.5,APPLIED,Validation passed
2,6400.0,01:46:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6410.0,01:46:50,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6420.0,01:47:00,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6430.0,01:47:10,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6440.0,01:47:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6450.0,01:47:30,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6460.0,01:47:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6470.0,01:47:50,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6480.0,01:48:00,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6490.0,01:48:10,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6500.0,01:48:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6510.0,01:48:30,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6520.0,01:48:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6530.0,01:48:50,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6540.0,01:49:00,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6550.0,01:49:10,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6560.0,01:49:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6570.0,01:49:30,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6580.0,01:49:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6590.0,01:49:50,25.5,26.0,22.5,RATE_LIMITED,Rate limited: Jump of 1.00°C clamped to 0.5°C step
2,6600.0,01:50:00,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (10.0s / 60s, 50.0s remaining)"
2,6610.0,01:50:10,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (20.0s / 60s, 40.0s remaining)"
2,6620.0,01:50:20,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (30.0s / 60s, 30.0s remaining)"
2,6630.0,01:50:30,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (40.0s / 60s, 20.0s remaining)"
2,6640.0,01:50:40,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (50.0s / 60s, 10.0s remaining)"
2,6650.0,01:50:50,26.5,26.5,22.5,APPLIED,Validation passed
2,6660.0,01:51:00,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6670.0,01:51:10,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6680.0,01:51:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6690.0,01:51:30,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6700.0,01:51:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6710.0,01:51:50,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6720.0,01:52:00,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6730.0,01:52:10,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6740.0,01:52:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6750.0,01:52:30,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6760.0,01:52:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6770.0,01:52:50,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6780.0,01:53:00,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6790.0,01:53:10,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6800.0,01:53:20,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6810.0,01:53:30,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6820.0,01:53:40,26.5,26.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6830.0,01:53:50,25.5,26.0,22.5,RATE_LIMITED,Rate limited: Jump of 1.00°C clamped to 0.5°C step
2,6840.0,01:54:00,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (10.0s / 60s, 50.0s remaining)"
2,6850.0,01:54:10,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (20.0s / 60s, 40.0s remaining)"
2,6860.0,01:54:20,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (30.0s / 60s, 30.0s remaining)"
2,6870.0,01:54:30,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (40.0s / 60s, 20.0s remaining)"
2,6880.0,01:54:40,25.5,26.0,22.5,HYSTERESIS_HOLD,"Minimum dwell active (50.0s / 60s, 10.0s remaining)"
2,6890.0,01:54:50,25.5,25.5,22.5,APPLIED,Validation passed
2,6900.0,01:55:00,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6910.0,01:55:10,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6920.0,01:55:20,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6930.0,01:55:30,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6940.0,01:55:40,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6950.0,01:55:50,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6960.0,01:56:00,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6970.0,01:56:10,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6980.0,01:56:20,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,6990.0,01:56:30,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7000.0,01:56:40,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7010.0,01:56:50,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7020.0,01:57:00,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7030.0,01:57:10,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7040.0,01:57:20,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7050.0,01:57:30,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7060.0,01:57:40,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7070.0,01:57:50,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7080.0,01:58:00,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7090.0,01:58:10,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7100.0,01:58:20,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7110.0,01:58:30,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7120.0,01:58:40,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7130.0,01:58:50,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7140.0,01:59:00,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7150.0,01:59:10,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7160.0,01:59:20,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7170.0,01:59:30,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7180.0,01:59:40,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
2,7190.0,01:59:50,25.5,25.5,22.5,HYSTERESIS_HOLD,Delta (0.00°C) within hysteresis deadband (0.25°C)
3,6200.0,01:43:20,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6210.0,01:43:30,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6220.0,01:43:40,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6230.0,01:43:50,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6240.0,01:44:00,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6250.0,01:44:10,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6260.0,01:44:20,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6270.0,01:44:30,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6280.0,01:44:40,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6290.0,01:44:50,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6300.0,01:45:00,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
3,6310.0,01:45:10,26.0,25.97,22.5,HYSTERESIS_HOLD,Delta (0.03°C) within hysteresis deadband (0.25°C)
